%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=1, 2016/03/24 13:3:32.66)
191 2293 4.107177e-01 3.268280e+00 -1.224737661266245503e+00 -1.161515296070838810e+00 -1.097768279058068064e+00 -1.001130443954578508e+00
192 2305 3.955533e-01 3.296157e+00 -1.224737661266245503e+00 -1.150527183728144998e+00 -1.055528190098231844e+00 -9.456259379260663067e-01
193 2317 3.868485e-01 3.288961e+00 -1.224737661266245503e+00 -1.147775077692386070e+00 -1.081647334823779172e+00 -9.012103682693769491e-01
194 2329 3.539012e-01 3.301265e+00 -1.224737661266245503e+00 -1.181531727833398548e+00 -1.058454603416135953e+00 -9.742964751624022535e-01
195 2341 3.429261e-01 3.334201e+00 -1.224737661266245503e+00 -1.165677854359501220e+00 -1.096284949937957443e+00 -9.924953445524351547e-01
196 2353 3.390580e-01 3.332214e+00 -1.224737661266245503e+00 -1.200713621430166800e+00 -1.076901421731104591e+00 -9.676812587948321331e-01
197 2365 3.216442e-01 3.299290e+00 -1.224737661266245503e+00 -1.142937264391252317e+00 -1.083216703965312222e+00 -9.603579197421970859e-01
198 2377 3.057988e-01 3.294673e+00 -1.224737661266245503e+00 -1.174968823326797418e+00 -1.136421928436812667e+00 -9.889737941502231289e-01
199 2389 2.873173e-01 3.302197e+00 -1.224737661266245503e+00 -1.168454475148034577e+00 -1.097165087479979650e+00 -1.055596603325973826e+00
200 2401 2.820710e-01 3.308845e+00 -1.224737661266245503e+00 -1.182062478073777401e+00 -1.095273946717971514e+00 -1.005842414385146322e+00
201 2413 2.784705e-01 3.339320e+00 -1.224737661266245503e+00 -1.185829378652307753e+00 -1.091117719307940437e+00 -9.586642617516974996e-01
202 2425 2.694694e-01 3.400073e+00 -1.224737661266245503e+00 -1.169884149568269249e+00 -1.094752596816922274e+00 -9.645870043008256678e-01
203 2437 2.562492e-01 3.392563e+00 -1.224737661266245503e+00 -1.168925320414689439e+00 -1.118220961915483702e+00 -1.046911122640496794e+00
204 2449 2.428435e-01 3.372766e+00 -1.224737661266245503e+00 -1.180284696167006375e+00 -1.124653087909423865e+00 -9.913842586146517366e-01
205 2461 2.351516e-01 3.372501e+00 -1.224737661266245503e+00 -1.211733130188612950e+00 -1.142302754047665347e+00 -1.088798585635961214e+00
206 2473 2.315850e-01 3.361064e+00 -1.224737661266245503e+00 -1.184308391800100502e+00 -1.158383822491519055e+00 -1.088255945183952189e+00
207 2485 2.342663e-01 3.343012e+00 -1.224737661266245503e+00 -1.219685400233697647e+00 -1.164121134174803895e+00 -1.088563077936851364e+00
208 2497 2.344309e-01 3.340504e+00 -1.224737661266245503e+00 -1.223608421218199238e+00 -1.139008954273931451e+00 -9.697342597370189887e-01
209 2509 2.380239e-01 3.312925e+00 -1.224737661266245503e+00 -1.216755439314765042e+00 -1.170990138061987818e+00 -1.063121066071794907e+00
210 2521 2.444839e-01 3.303984e+00 -1.224737661266245503e+00 -1.213435796072529049e+00 -1.160098723446297608e+00 -1.088652585614864554e+00
211 2533 2.503499e-01 3.292551e+00 -1.224737661266245503e+00 -1.222491525432326087e+00 -1.134901784804792868e+00 -1.005340517115241417e+00
212 2545 2.528375e-01 3.296722e+00 -1.224737661266245503e+00 -1.215301372162938653e+00 -1.141160206101941021e+00 -1.074661376306428107e+00
213 2557 2.676777e-01 3.303881e+00 -1.224737661266245503e+00 -1.217750226538173219e+00 -1.141856339938814191e+00 -1.061373303319431916e+00
214 2569 3.074071e-01 3.292863e+00 -1.224737661266245503e+00 -1.186621408914699582e+00 -1.144039657352769579e+00 -1.107490260713508645e+00
215 2581 3.174672e-01 3.297804e+00 -1.224737661266245503e+00 -1.223179085368340413e+00 -1.127100841168106715e+00 -1.048483810856877696e+00
216 2593 3.235079e-01 3.303992e+00 -1.224737661266245503e+00 -1.186817806535189090e+00 -1.141128981910834117e+00 -1.057353016542308177e+00
217 2605 3.395622e-01 3.284075e+00 -1.224737661266245503e+00 -1.193935181600393358e+00 -1.134686102712247013e+00 -1.064428516942289349e+00
218 2617 3.436987e-01 3.286198e+00 -1.224737661266245503e+00 -1.221308091986440969e+00 -1.133136722482914305e+00 -1.060740149787198661e+00
219 2629 3.270348e-01 3.296442e+00 -1.229626931297452375e+00 -1.229626931297452375e+00 -1.109035110077682518e+00 -1.017237315325832059e+00
220 2641 3.240586e-01 3.294497e+00 -1.229626931297452375e+00 -1.227816678751618928e+00 -1.132912213495024023e+00 -1.013927880122268643e+00
221 2653 3.161410e-01 3.319596e+00 -1.229626931297452375e+00 -1.194009503076470802e+00 -1.146783217931861776e+00 -1.059260088970943370e+00
222 2665 3.035568e-01 3.334256e+00 -1.229626931297452375e+00 -1.186317238203260516e+00 -1.133162162396403883e+00 -1.054697631305458350e+00
223 2677 2.978123e-01 3.328743e+00 -1.229626931297452375e+00 -1.192345409258969147e+00 -1.143518496449622779e+00 -1.034734605412809261e+00
224 2689 2.847226e-01 3.359053e+00 -1.229626931297452375e+00 -1.223504750899983895e+00 -1.143644972782198455e+00 -9.798695538710888719e-01
225 2701 2.612342e-01 3.354156e+00 -1.229626931297452375e+00 -1.227335422042978630e+00 -1.150734498496335245e+00 -1.060871490229410963e+00
226 2713 2.566934e-01 3.304835e+00 -1.229626931297452375e+00 -1.189834850888447981e+00 -1.139352888899372029e+00 -1.097594070775240738e+00
227 2725 2.426293e-01 3.298918e+00 -1.229626931297452375e+00 -1.224292274748054465e+00 -1.182815462967164777e+00 -1.063649124557368708e+00
228 2737 2.438680e-01 3.297481e+00 -1.235981188407656139e+00 -1.235981188407656139e+00 -1.159908562584440528e+00 -1.104973356722585009e+00
229 2749 2.417120e-01 3.338671e+00 -1.235981188407656139e+00 -1.235540250955722286e+00 -1.165178054474721225e+00 -1.104840105749085977e+00
230 2761 2.498584e-01 3.351721e+00 -1.236093430249344483e+00 -1.236093430249344483e+00 -1.152361440602394538e+00 -1.099866820355698493e+00
231 2773 2.542604e-01 3.360216e+00 -1.239679337565691153e+00 -1.239679337565691153e+00 -1.134834775158426678e+00 -1.011825722171319386e+00
232 2785 2.475548e-01 3.359027e+00 -1.239679337565691153e+00 -1.239507778806073768e+00 -1.196424310816272207e+00 -1.006433480996749896e+00
233 2797 2.417686e-01 3.356929e+00 -1.239679337565691153e+00 -1.234047202250208253e+00 -1.162927706853901011e+00 -9.592253403191078887e-01
234 2809 2.272182e-01 3.361264e+00 -1.239679337565691153e+00 -1.232497506077237404e+00 -1.160851619879353258e+00 -1.007359831093855185e+00
235 2821 2.187843e-01 3.365655e+00 -1.239679337565691153e+00 -1.238069633381549739e+00 -1.136142699070205042e+00 -1.060106315558569490e+00
236 2833 2.022142e-01 3.384992e+00 -1.239679337565691153e+00 -1.233259166251247319e+00 -1.157035994984812355e+00 -1.036176931299182646e+00
237 2845 1.894032e-01 3.358014e+00 -1.239679337565691153e+00 -1.231429211876879259e+00 -1.190338593346275120e+00 -1.126483180022152419e+00
238 2857 1.774550e-01 3.356596e+00 -1.239679337565691153e+00 -1.233593171275391365e+00 -1.184491400780318227e+00 -1.059206486483870391e+00
239 2869 1.707925e-01 3.343718e+00 -1.239679337565691153e+00 -1.234627437277196593e+00 -1.196127025580322911e+00 -1.160739572540858244e+00
240 2881 1.785977e-01 3.381727e+00 -1.240252821193509769e+00 -1.240252821193509769e+00 -1.231789566188447482e+00 -1.113547944859614391e+00
241 2893 1.774016e-01 3.399873e+00 -1.240565545968866035e+00 -1.240565545968866035e+00 -1.201804587601679408e+00 -1.095643423038304309e+00
242 2905 1.742036e-01 3.396148e+00 -1.248359455847189992e+00 -1.248359455847189992e+00 -1.215551069097107639e+00 -1.154504981239212968e+00
243 2917 1.738050e-01 3.395089e+00 -1.248359455847189992e+00 -1.248056515208411543e+00 -1.236062753829781924e+00 -1.199319948693190918e+00
244 2929 1.713614e-01 3.394550e+00 -1.249890367066429642e+00 -1.249890367066429642e+00 -1.223803029318665025e+00 -1.188773897835863735e+00
245 2941 1.699666e-01 3.416959e+00 -1.255043740452709278e+00 -1.255043740452709278e+00 -1.206815966452085442e+00 -1.151481405524344082e+00
246 2953 1.612094e-01 3.404640e+00 -1.255043740452709278e+00 -1.247505208483027372e+00 -1.209679347188114651e+00 -1.154392899409111273e+00
247 2965 1.499677e-01 3.390899e+00 -1.255043740452709278e+00 -1.253238374547566591e+00 -1.208894440888690358e+00 -1.159360569511379113e+00
248 2977 1.440230e-01 3.318720e+00 -1.255043740452709278e+00 -1.251604039233317867e+00 -1.214505305250959566e+00 -1.166614367332810209e+00
249 2989 1.505871e-01 3.299282e+00 -1.255043740452709278e+00 -1.251693648021585892e+00 -1.216263061160369974e+00 -1.153518637197661345e+00
250 3001 1.534797e-01 3.269037e+00 -1.255043740452709278e+00 -1.254055816414151314e+00 -1.216059002078997864e+00 -1.151660685028489173e+00
251 3013 1.505678e-01 3.275676e+00 -1.255043740452709278e+00 -1.252330832151623552e+00 -1.205715531131200446e+00 -1.060658648992935049e+00
252 3025 1.449759e-01 3.267091e+00 -1.255043740452709278e+00 -1.250424734739823407e+00 -1.225843726476214313e+00 -1.116091702963959653e+00
253 3037 1.352537e-01 3.220602e+00 -1.255043740452709278e+00 -1.254435802676508782e+00 -1.244557250109313618e+00 -1.199468899965284274e+00
254 3049 1.248199e-01 3.244030e+00 -1.255043740452709278e+00 -1.252100034768520054e+00 -1.212617750400343253e+00 -1.096046442132050602e+00
255 3061 1.225736e-01 3.196758e+00 -1.255043740452709278e+00 -1.252399452313058381e+00 -1.248344801982179453e+00 -1.199509469826304464e+00
256 3073 1.208204e-01 3.186112e+00 -1.255043740452709278e+00 -1.252885539125454750e+00 -1.241972380955167710e+00 -1.178289973476188246e+00
257 3085 1.248420e-01 3.195867e+00 -1.255043740452709278e+00 -1.252579762904277194e+00 -1.234592410854043365e+00 -1.170145006203717752e+00
258 3097 1.231855e-01 3.205384e+00 -1.255043740452709278e+00 -1.252611180083953446e+00 -1.247282685082359066e+00 -1.205296993320276178e+00
259 3109 1.209589e-01 3.194362e+00 -1.255043740452709278e+00 -1.251858536656455190e+00 -1.249150524512986582e+00 -1.167036941799065142e+00
260 3121 1.190615e-01 3.186164e+00 -1.255043740452709278e+00 -1.253219876220714291e+00 -1.248499592796959767e+00 -1.201975271245522503e+00
261 3133 1.235180e-01 3.294042e+00 -1.255043740452709278e+00 -1.254755848739989910e+00 -1.249590144706616224e+00 -1.208612603779853023e+00
262 3145 1.261779e-01 3.316813e+00 -1.255127469647398852e+00 -1.255127469647398852e+00 -1.204185945715439798e+00 -1.152686112668506846e+00
263 3157 1.173738e-01 3.410387e+00 -1.258332619849483081e+00 -1.258332619849483081e+00 -1.202887268310855351e+00 -1.111723707683400564e+00
264 3169 1.118689e-01 3.427114e+00 -1.258332619849483081e+00 -1.257331135675156197e+00 -1.249412369151068125e+00 -1.203156042066023890e+00
265 3181 1.048285e-01 3.457090e+00 -1.258332619849483081e+00 -1.256034398780704997e+00 -1.252586950367027718e+00 -1.204786543696026335e+00
266 3193 1.018422e-01 3.462377e+00 -1.258332619849483081e+00 -1.257018769365291666e+00 -1.254328639688738090e+00 -1.144411802240664411e+00
267 3205 1.004681e-01 3.425052e+00 -1.258332619849483081e+00 -1.257857765876003064e+00 -1.252368108113600442e+00 -1.206036493393666920e+00
268 3217 9.203846e-02 3.466142e+00 -1.258332619849483081e+00 -1.255717506302689745e+00 -1.217925867043931021e+00 -1.158178914203285448e+00
269 3229 8.654605e-02 3.428377e+00 -1.258332619849483081e+00 -1.257046440027983492e+00 -1.253692538962619230e+00 -1.201686440114128729e+00
270 3241 8.581961e-02 3.408825e+00 -1.258332619849483081e+00 -1.257962251876221238e+00 -1.252121023750697670e+00 -1.180733835510346719e+00
271 3253 8.135271e-02 3.397771e+00 -1.259106014304068877e+00 -1.259106014304068877e+00 -1.251708467161589233e+00 -1.199193228510087028e+00
272 3265 8.038935e-02 3.416236e+00 -1.259106014304068877e+00 -1.258866059452979469e+00 -1.217225606767906143e+00 -1.181786417424381286e+00
273 3277 8.038664e-02 3.437441e+00 -1.259504678039992331e+00 -1.259504678039992331e+00 -1.255377300649341610e+00 -1.139239167646008077e+00
274 3289 7.535139e-02 3.435519e+00 -1.259504678039992331e+00 -1.258442607883494491e+00 -1.254625629573678847e+00 -1.202408760649310793e+00
275 3301 6.983259e-02 3.449766e+00 -1.259504678039992331e+00 -1.258891729346970800e+00 -1.256186248792188209e+00 -1.204327289318126937e+00
276 3313 6.599910e-02 3.445907e+00 -1.259504678039992331e+00 -1.258712330237983679e+00 -1.253758428324707408e+00 -1.203625493031377003e+00
277 3325 6.421674e-02 3.459974e+00 -1.259504678039992331e+00 -1.258661434817016644e+00 -1.254365144422820100e+00 -1.209824411268757949e+00
278 3337 6.260209e-02 3.469090e+00 -1.259504678039992331e+00 -1.259210754875609517e+00 -1.254588609125963927e+00 -1.208041181442787382e+00
279 3349 6.425952e-02 3.423295e+00 -1.260026359972933330e+00 -1.260026359972933330e+00 -1.256892480472655560e+00 -1.216421227004565120e+00
280 3361 6.288680e-02 3.412277e+00 -1.260872783958103316e+00 -1.260872783958103316e+00 -1.252847812458023125e+00 -1.151193349249435949e+00
281 3373 5.963771e-02 3.417185e+00 -1.260872783958103316e+00 -1.259835662828834524e+00 -1.234106805603012891e+00 -1.158548543144736875e+00
282 3385 5.687139e-02 3.430868e+00 -1.260872783958103316e+00 -1.260696333514158773e+00 -1.257876091991023459e+00 -1.210108569381509902e+00
283 3397 5.277177e-02 3.425461e+00 -1.260872783958103316e+00 -1.259842811441765464e+00 -1.251715973047641484e+00 -1.148450796584391753e+00
284 3409 5.132075e-02 3.417365e+00 -1.260872783958103316e+00 -1.259726362416815348e+00 -1.257743771138590150e+00 -1.211320240493527489e+00
285 3421 5.070760e-02 3.446028e+00 -1.260872783958103316e+00 -1.259402925948797325e+00 -1.258073401887406462e+00 -1.206174540761661751e+00
286 3433 4.948208e-02 3.459307e+00 -1.260872783958103316e+00 -1.259375439543610087e+00 -1.258166136766478704e+00 -1.210225408250342527e+00
287 3445 4.653494e-02 3.423945e+00 -1.260872783958103316e+00 -1.259852642279166490e+00 -1.257009379364589119e+00 -1.177138663247088601e+00
288 3457 4.238843e-02 3.417094e+00 -1.261042373771958047e+00 -1.261042373771958047e+00 -1.257421500904915224e+00 -1.172763809620938957e+00
289 3469 3.960714e-02 3.436650e+00 -1.261042373771958047e+00 -1.260215360214373526e+00 -1.255145374347001130e+00 -1.209481046258335191e+00
290 3481 3.823376e-02 3.442833e+00 -1.261042373771958047e+00 -1.259983748401068970e+00 -1.258992489717853935e+00 -1.217847577751675736e+00
291 3493 3.848245e-02 3.400148e+00 -1.261538081872487282e+00 -1.261538081872487282e+00 -1.259090432255644876e+00 -1.251704394889560534e+00
292 3505 3.644270e-02 3.400324e+00 -1.261638576826785929e+00 -1.261638576826785929e+00 -1.259793683563461553e+00 -1.219675187607548672e+00
293 3517 3.515884e-02 3.384949e+00 -1.261683354535925172e+00 -1.261683354535925172e+00 -1.260366636127324025e+00 -1.208836311167307276e+00
294 3529 3.539260e-02 3.377956e+00 -1.262125596539881656e+00 -1.262125596539881656e+00 -1.260924829952054349e+00 -1.211853340921955846e+00
295 3541 3.486873e-02 3.394583e+00 -1.262243761006795584e+00 -1.262243761006795584e+00 -1.260844918051654329e+00 -1.208866013279223939e+00
296 3553 3.310105e-02 3.380291e+00 -1.262683110444937862e+00 -1.262683110444937862e+00 -1.261121392614082737e+00 -1.210304967757206640e+00
297 3565 3.207043e-02 3.360121e+00 -1.262683110444937862e+00 -1.262350502560140919e+00 -1.252950536281423055e+00 -1.152076526177836069e+00
298 3577 3.144929e-02 3.357921e+00 -1.262683110444937862e+00 -1.262419215091942659e+00 -1.261603438070985739e+00 -1.212746680210127659e+00
299 3589 3.085675e-02 3.411712e+00 -1.262999803983523739e+00 -1.262999803983523739e+00 -1.261695865645830805e+00 -1.212775724124845800e+00
300 3601 3.024240e-02 3.431190e+00 -1.263237078765923949e+00 -1.263237078765923949e+00 -1.261461610337770267e+00 -1.144539557961547827e+00
